customer_id,acquisition_channel,state,city,first_name,last_name,email,signup_date
13603,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13603,client_13603@domain.com,2009-12-01
18015,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#18015,client_18015@domain.com,2009-12-01
16295,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#16295,client_16295@domain.com,2009-12-01
17481,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#17481,client_17481@domain.com,2009-12-01
15330,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#15330,client_15330@domain.com,2009-12-01
13436,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13436,client_13436@domain.com,2009-12-01
15923,Direct Mail & Wholesale,France,Metropolis,Customer,#15923,client_15923@domain.com,2009-12-01
15632,Direct Mail & Wholesale,Portugal,Metropolis,Customer,#15632,client_15632@domain.com,2009-12-01
14389,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#14389,client_14389@domain.com,2009-12-01
12908,Direct Mail & Wholesale,France,Metropolis,Customer,#12908,client_12908@domain.com,2009-12-01
12359,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#12359,client_12359@domain.com,2009-12-01
16525,Direct Mail & Wholesale,Germany,Metropolis,Customer,#16525,client_16525@domain.com,2009-12-01
15149,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#15149,client_15149@domain.com,2009-12-01
17327,Direct Mail & Wholesale,EIRE,Metropolis,Customer,#17327,client_17327@domain.com,2009-12-01
14644,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#14644,client_14644@domain.com,2009-12-01
12573,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#12573,client_12573@domain.com,2009-12-01
17989,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#17989,client_17989@domain.com,2009-12-01
13381,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13381,client_13381@domain.com,2009-12-01
15192,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#15192,client_15192@domain.com,2009-12-01
13035,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13035,client_13035@domain.com,2009-12-01
17403,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#17403,client_17403@domain.com,2009-12-01
17903,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#17903,client_17903@domain.com,2009-12-01
13678,Direct Mail & Wholesale,Germany,Metropolis,Customer,#13678,client_13678@domain.com,2009-12-01
17686,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#17686,client_17686@domain.com,2009-12-01
15497,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#15497,client_15497@domain.com,2009-12-01
17197,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#17197,client_17197@domain.com,2009-12-01
16933,Direct Mail & Wholesale,Germany,Metropolis,Customer,#16933,client_16933@domain.com,2009-12-01
16965,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#16965,client_16965@domain.com,2009-12-01
13556,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13556,client_13556@domain.com,2009-12-01
13357,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13357,client_13357@domain.com,2009-12-01
16430,Direct Mail & Wholesale,Belgium,Metropolis,Customer,#16430,client_16430@domain.com,2009-12-01
14024,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#14024,client_14024@domain.com,2009-12-01
12578,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#12578,client_12578@domain.com,2009-12-01
14203,Direct Mail & Wholesale,France,Metropolis,Customer,#14203,client_14203@domain.com,2009-12-01
13869,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13869,client_13869@domain.com,2009-12-01
15589,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#15589,client_15589@domain.com,2009-12-01
12717,Direct Mail & Wholesale,France,Metropolis,Customer,#12717,client_12717@domain.com,2009-12-01
14324,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#14324,client_14324@domain.com,2009-12-01
13166,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13166,client_13166@domain.com,2009-12-01
17017,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#17017,client_17017@domain.com,2009-12-01
14346,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#14346,client_14346@domain.com,2009-12-01
14299,Direct Mail & Wholesale,France,Metropolis,Customer,#14299,client_14299@domain.com,2009-12-01
13701,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13701,client_13701@domain.com,2009-12-01
13930,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13930,client_13930@domain.com,2009-12-01
13866,Direct Mail & Wholesale,France,Metropolis,Customer,#13866,client_13866@domain.com,2009-12-01
16692,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#16692,client_16692@domain.com,2009-12-01
12411,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#12411,client_12411@domain.com,2009-12-01
13399,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13399,client_13399@domain.com,2009-12-01
14470,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#14470,client_14470@domain.com,2009-12-01
17747,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#17747,client_17747@domain.com,2009-12-01
15081,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#15081,client_15081@domain.com,2009-12-01
16111,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#16111,client_16111@domain.com,2009-12-01
12919,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#12919,client_12919@domain.com,2009-12-01
16843,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#16843,client_16843@domain.com,2009-12-01
14290,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#14290,client_14290@domain.com,2009-12-01
12748,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#12748,client_12748@domain.com,2009-12-01
16961,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#16961,client_16961@domain.com,2009-12-01
14684,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#14684,client_14684@domain.com,2009-12-01
14151,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#14151,client_14151@domain.com,2009-12-01
17900,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#17900,client_17900@domain.com,2009-12-01
12874,Direct Mail & Wholesale,Switzerland,Metropolis,Customer,#12874,client_12874@domain.com,2009-12-01
17893,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#17893,client_17893@domain.com,2009-12-01
14912,Direct Mail & Wholesale,Germany,Metropolis,Customer,#14912,client_14912@domain.com,2009-12-01
17449,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#17449,client_17449@domain.com,2009-12-01
13055,Direct Mail & Wholesale,Germany,Metropolis,Customer,#13055,client_13055@domain.com,2009-12-01
17228,Direct Mail & Wholesale,France,Metropolis,Customer,#17228,client_17228@domain.com,2009-12-01
14733,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#14733,client_14733@domain.com,2009-12-01
15695,Direct Mail & Wholesale,Netherlands,Metropolis,Customer,#15695,client_15695@domain.com,2009-12-01
15967,Direct Mail & Wholesale,Germany,Metropolis,Customer,#15967,client_15967@domain.com,2009-12-01
17729,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#17729,client_17729@domain.com,2009-12-01
16661,Direct Mail & Wholesale,Australia,Metropolis,Customer,#16661,client_16661@domain.com,2009-12-01
18121,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#18121,client_18121@domain.com,2009-12-01
15172,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#15172,client_15172@domain.com,2009-12-01
16151,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#16151,client_16151@domain.com,2009-12-01
13224,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13224,client_13224@domain.com,2009-12-01
15222,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#15222,client_15222@domain.com,2009-12-01
15993,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#15993,client_15993@domain.com,2009-12-01
14357,Direct Mail & Wholesale,Germany,Metropolis,Customer,#14357,client_14357@domain.com,2009-12-01
13552,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13552,client_13552@domain.com,2009-12-01
13007,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13007,client_13007@domain.com,2009-12-01
17143,Direct Mail & Wholesale,Australia,Metropolis,Customer,#17143,client_17143@domain.com,2009-12-01
17874,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#17874,client_17874@domain.com,2009-12-01
16719,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#16719,client_16719@domain.com,2009-12-01
13998,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13998,client_13998@domain.com,2009-12-01
15350,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#15350,client_15350@domain.com,2009-12-01
12921,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#12921,client_12921@domain.com,2009-12-01
16833,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#16833,client_16833@domain.com,2009-12-01
15075,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#15075,client_15075@domain.com,2009-12-01
16473,Direct Mail & Wholesale,France,Metropolis,Customer,#16473,client_16473@domain.com,2009-12-01
15965,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#15965,client_15965@domain.com,2009-12-01
13424,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13424,client_13424@domain.com,2009-12-01
14419,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#14419,client_14419@domain.com,2009-12-01
13500,Direct Mail & Wholesale,Germany,Metropolis,Customer,#13500,client_13500@domain.com,2009-12-01
15309,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#15309,client_15309@domain.com,2009-12-01
13791,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13791,client_13791@domain.com,2009-12-01
15179,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#15179,client_15179@domain.com,2009-12-01
16426,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#16426,client_16426@domain.com,2009-12-01
18191,Direct Mail & Wholesale,Portugal,Metropolis,Customer,#18191,client_18191@domain.com,2009-12-01
14807,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#14807,client_14807@domain.com,2009-12-01
17427,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#17427,client_17427@domain.com,2009-12-01
12653,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#12653,client_12653@domain.com,2009-12-01
13296,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13296,client_13296@domain.com,2009-12-01
15055,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#15055,client_15055@domain.com,2009-12-01
13341,Direct Mail & Wholesale,Germany,Metropolis,Customer,#13341,client_13341@domain.com,2009-12-01
13573,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13573,client_13573@domain.com,2009-12-01
12375,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#12375,client_12375@domain.com,2009-12-01
14923,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#14923,client_14923@domain.com,2009-12-01
13773,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13773,client_13773@domain.com,2009-12-01
18198,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#18198,client_18198@domain.com,2009-12-01
13731,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13731,client_13731@domain.com,2009-12-01
13752,Direct Mail & Wholesale,EIRE,Metropolis,Customer,#13752,client_13752@domain.com,2009-12-01
17039,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#17039,client_17039@domain.com,2009-12-01
13524,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13524,client_13524@domain.com,2009-12-01
14379,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#14379,client_14379@domain.com,2009-12-01
12795,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#12795,client_12795@domain.com,2009-12-01
17140,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#17140,client_17140@domain.com,2009-12-01
15570,Direct Mail & Wholesale,Australia,Metropolis,Customer,#15570,client_15570@domain.com,2009-12-01
14057,Direct Mail & Wholesale,France,Metropolis,Customer,#14057,client_14057@domain.com,2009-12-01
13142,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13142,client_13142@domain.com,2009-12-01
15678,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#15678,client_15678@domain.com,2009-12-01
14565,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#14565,client_14565@domain.com,2009-12-01
17703,Direct Mail & Wholesale,Spain,Metropolis,Customer,#17703,client_17703@domain.com,2009-12-01
15525,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#15525,client_15525@domain.com,2009-12-01
17454,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#17454,client_17454@domain.com,2009-12-01
17601,Direct Mail & Wholesale,Belgium,Metropolis,Customer,#17601,client_17601@domain.com,2009-12-01
14759,Direct Mail & Wholesale,Netherlands,Metropolis,Customer,#14759,client_14759@domain.com,2009-12-01
14866,Direct Mail & Wholesale,Spain,Metropolis,Customer,#14866,client_14866@domain.com,2009-12-01
16879,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#16879,client_16879@domain.com,2009-12-01
14809,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#14809,client_14809@domain.com,2009-12-01
17217,Direct Mail & Wholesale,Germany,Metropolis,Customer,#17217,client_17217@domain.com,2009-12-01
12478,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#12478,client_12478@domain.com,2009-12-01
13115,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13115,client_13115@domain.com,2009-12-01
13231,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13231,client_13231@domain.com,2009-12-01
16557,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#16557,client_16557@domain.com,2009-12-01
12445,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#12445,client_12445@domain.com,2009-12-01
13098,Direct Mail & Wholesale,Spain,Metropolis,Customer,#13098,client_13098@domain.com,2009-12-01
12398,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#12398,client_12398@domain.com,2009-12-01
16896,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#16896,client_16896@domain.com,2009-12-01
14247,Direct Mail & Wholesale,France,Metropolis,Customer,#14247,client_14247@domain.com,2009-12-01
16176,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#16176,client_16176@domain.com,2009-12-01
14681,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#14681,client_14681@domain.com,2009-12-01
14742,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#14742,client_14742@domain.com,2009-12-01
15277,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#15277,client_15277@domain.com,2009-12-01
16559,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#16559,client_16559@domain.com,2009-12-01
17207,Direct Mail & Wholesale,EIRE,Metropolis,Customer,#17207,client_17207@domain.com,2009-12-01
17173,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#17173,client_17173@domain.com,2009-12-01
15699,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#15699,client_15699@domain.com,2009-12-01
18017,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#18017,client_18017@domain.com,2009-12-01
14147,Direct Mail & Wholesale,Germany,Metropolis,Customer,#14147,client_14147@domain.com,2009-12-01
15738,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#15738,client_15738@domain.com,2009-12-01
12713,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#12713,client_12713@domain.com,2009-12-01
13464,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13464,client_13464@domain.com,2009-12-01
13415,Direct Mail & Wholesale,Germany,Metropolis,Customer,#13415,client_13415@domain.com,2009-12-01
16936,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#16936,client_16936@domain.com,2009-12-01
16101,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#16101,client_16101@domain.com,2009-12-01
15478,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#15478,client_15478@domain.com,2009-12-01
16550,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#16550,client_16550@domain.com,2009-12-01
13078,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13078,client_13078@domain.com,2009-12-01
16837,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#16837,client_16837@domain.com,2009-12-01
18211,Direct Mail & Wholesale,France,Metropolis,Customer,#18211,client_18211@domain.com,2009-12-01
14951,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#14951,client_14951@domain.com,2009-12-01
13327,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13327,client_13327@domain.com,2009-12-01
13873,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13873,client_13873@domain.com,2009-12-01
14593,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#14593,client_14593@domain.com,2009-12-01
14657,Direct Mail & Wholesale,Germany,Metropolis,Customer,#14657,client_14657@domain.com,2009-12-01
14631,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#14631,client_14631@domain.com,2009-12-01
13575,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13575,client_13575@domain.com,2009-12-01
13662,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13662,client_13662@domain.com,2009-12-01
14635,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#14635,client_14635@domain.com,2009-12-01
14611,Direct Mail & Wholesale,Germany,Metropolis,Customer,#14611,client_14611@domain.com,2009-12-01
16886,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#16886,client_16886@domain.com,2009-12-01
13394,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#13394,client_13394@domain.com,2009-12-01
12821,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#12821,client_12821@domain.com,2009-12-01
12652,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#12652,client_12652@domain.com,2009-12-01
16915,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#16915,client_16915@domain.com,2009-12-01
17233,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#17233,client_17233@domain.com,2009-12-01
16548,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#16548,client_16548@domain.com,2009-12-01
12515,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#12515,client_12515@domain.com,2009-12-01
15036,Direct Mail & Wholesale,Germany,Metropolis,Customer,#15036,client_15036@domain.com,2009-12-01
17999,Direct Mail & Wholesale,EIRE,Metropolis,Customer,#17999,client_17999@domain.com,2009-12-01
17292,Direct Mail & Wholesale,United Kingdom,Metropolis,Customer,#17292,client_17292@domain.com,2009-12-01
